ecfp_feature_1,ecfp_feature_2,ecfp_feature_3,ecfp_feature_10,ecfp_feature_12,ecfp_feature_16,ecfp_feature_19,ecfp_feature_22,ecfp_feature_27,ecfp_feature_29,ecfp_feature_30,ecfp_feature_33,ecfp_feature_34,ecfp_feature_36,ecfp_feature_38,ecfp_feature_39,ecfp_feature_45,ecfp_feature_54,ecfp_feature_55,ecfp_feature_58,ecfp_feature_73,ecfp_feature_78,ecfp_feature_80,ecfp_feature_81,ecfp_feature_86,ecfp_feature_90,ecfp_feature_94,ecfp_feature_99,ecfp_feature_100,ecfp_feature_104,ecfp_feature_105,ecfp_feature_108,ecfp_feature_110,ecfp_feature_111,ecfp_feature_121,ecfp_feature_122,ecfp_feature_123,ecfp_feature_125,smiles
1,1,0,0,2,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,3,0,CC(C#N)C1CC2CC12
1,0,0,0,2,0,1,1,0,0,2,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,2,0,1,0,0,1,0,0,0,3,0,OC(C#C)C1CC2CC12
1,0,0,0,0,0,3,1,0,0,2,2,1,0,0,1,0,0,0,1,0,1,0,2,2,1,0,1,0,2,0,0,0,0,0,0,1,0,OC(C#C)C1CC=CC1
1,0,0,0,0,0,2,1,0,0,2,2,1,1,0,1,0,0,0,1,0,0,0,2,2,1,0,1,0,3,0,0,0,0,0,0,1,0,OC(C#N)C1CC=CC1
1,0,0,0,0,0,1,1,0,1,2,2,1,1,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,2,0,CC1CCC1C(O)C#C
1,1,1,0,0,1,1,1,0,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,CC1OCC1C(O)C#C
1,0,1,0,0,5,1,0,1,0,2,1,3,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CC(C#C)C1OCCO1
1,0,0,0,0,4,1,1,0,0,2,0,3,0,0,1,0,2,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,OC(C#C)C1OCCO1
1,1,0,1,0,0,1,0,2,0,0,3,0,1,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,CC(C)C(=O)OC(C)=N
1,1,0,1,1,0,2,0,1,0,0,2,0,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,CC(N)C(=O)OC(C)=N
1,1,0,1,1,0,1,0,1,0,0,2,0,1,0,4,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,CC(O)C(=O)OC(C)=N
2,0,0,1,1,0,0,0,1,1,2,1,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,CC(O)C(=O)CC1CC1
1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,2,0,1,1,0,2,0,1,0,1,0,0,0,0,2,1,CC(O)C(=O)CC1CN1
1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,CC(O)C(=O)CC1CO1
1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,2,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,CC(O)C(=O)CCC#C
1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,2,0,1,1,0,0,1,2,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,CC(O)C(=N)OCC=O
2,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0,2,0,0,0,0,1,0,CC(O)C(C#C)C1CN1
3,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,2,0,0,0,0,1,0,CC(O)C(C#N)C1CN1
2,0,1,0,0,1,0,0,2,2,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,CC(O)C(C)CC1CO1
2,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3,0,1,1,1,0,0,0,0,1,0,CC(O)C(C=O)C1CN1
1,1,0,0,1,0,0,1,2,0,2,2,0,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,CC(C)C1(O)CC=CC1
1,1,0,1,0,1,0,1,2,0,1,2,0,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,CC(C)C1(O)COC1=O
1,0,0,1,0,0,1,1,2,0,2,3,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,CC(C)C1(C)CCC=C1
1,1,0,1,1,0,1,1,2,0,2,2,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,CC(C)C1(O)CCC=C1
2,1,0,1,0,0,1,0,1,0,2,1,0,1,0,2,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,CC(O)C1(O)CCC=C1
1,0,1,1,0,1,0,1,2,1,1,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,CC(C)C1(CC1O)C=O
1,1,0,0,0,1,0,1,3,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,CC(C)C12CC1C(=N)O2
1,0,0,2,1,0,0,1,3,0,2,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,CC(C)C12CC1C(=O)N2
1,1,0,1,0,1,0,1,2,0,3,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,CC(C)C12CC1C(=O)O2
1,0,0,1,0,1,0,1,2,0,2,2,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,CC(C)C12CC1CC2=O
1,0,1,0,1,1,1,1,2,1,2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,CC(C)C12CC1CC2C
2,0,1,1,0,2,0,1,2,0,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,CC(C)C12CCC1CO2
2,0,1,1,0,2,0,0,1,0,4,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,CC(O)C12CCC1CO2
1,0,1,0,1,0,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,CC(O)C1C(C)C1C#C
2,0,0,1,0,1,2,0,4,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,CC(C)C1C2CCC1O2
2,0,0,1,0,1,2,0,3,2,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,CC(O)C1C2CCC1O2
1,0,0,2,0,0,0,0,2,0,0,2,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,2,1,CC(C)C1NC(=O)C1O
1,0,0,1,0,1,0,1,2,0,0,2,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,CC(C)C1OC(=O)C1O
1,0,1,0,2,0,1,0,2,0,2,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,CC(C)C1CC(C1)C#C
1,1,0,0,0,0,0,1,2,0,1,2,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,CC(C)C1CC1(O)C#N
1,0,0,0,1,1,1,0,2,1,1,2,1,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,CC(C)N1CC1CC#C
1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,3,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,0,CC(O)C1CNC(=O)N1
1,0,1,0,0,0,1,0,2,0,2,2,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,CC(C)C1CCC1C#C
1,1,2,0,0,1,1,0,2,0,1,2,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,CC(C)C1OCC1C#C
1,0,1,0,0,0,1,0,1,0,2,1,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,CC(O)C1CCC1C#C
1,1,2,0,0,1,1,0,1,1,1,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,CC(O)C1OCC1C#C
1,0,0,0,1,0,0,0,2,0,3,2,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,3,1,CC(C)C1CCC2CC12
1,1,1,0,1,1,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,1,CC(C)C1COC2CC12
1,1,1,0,1,1,0,0,2,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,CC(C)C1OCC2CC12
1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,4,0,CC(O)C1CCC2CC12
1,1,1,0,1,1,0,0,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,3,0,CC(O)C1COC2CC12
1,0,0,1,0,2,0,0,2,0,1,2,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,CC(C)C1OCOC1=O
1,0,2,0,0,1,0,0,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,2,1,CC(C)C1COCC1O
1,0,0,0,0,1,0,0,2,0,2,2,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,CC(C)C1OCCC1O
1,1,0,1,0,0,0,1,2,0,2,2,0,0,0,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CC(C)OC(=O)C1CC1
1,0,0,1,0,0,0,1,2,0,1,2,0,0,0,1,0,0,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,CC(C)OC(=O)C1CN1
1,0,1,2,0,1,1,1,2,0,1,2,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CC(C)OC(=O)C1CO1
1,0,0,1,0,0,1,0,2,0,0,3,2,0,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,CC(C)OC(=O)CC#C
1,0,2,0,1,0,1,0,2,0,2,2,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,CC(C)OC1CC1C#C
2,0,0,1,0,1,0,0,3,0,1,2,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,CC(C)CC1CN1C=O
2,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,CC(O)CC1CCCC1
1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,1,1,CC(C1CN1)C(=O)C#C
1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,3,0,0,0,0,0,0,1,1,CC(C1CN1)C(=O)C#N
1,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,2,1,CC(C1CN1)C(=O)C=O
1,0,1,1,0,1,0,1,0,0,1,1,2,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,CC(C=O)(C#N)C1CO1
1,0,1,1,0,0,1,0,0,1,0,0,4,0,1,1,0,1,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,OC(C=O)C#CCC#C
1,0,0,2,0,0,1,0,0,0,0,1,2,0,1,2,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,OC(C=O)C(=O)CC#C
1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,2,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,2,0,0,0,0,0,1,OC(C=O)C(=O)CC#N
2,1,1,2,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,2,CC(=O)C(O)C(O)C=O
2,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,2,0,CC(C(O)C=O)C1CN1
2,0,0,1,1,2,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,2,1,CC(C=O)C(O)C1CN1
2,0,0,1,0,2,0,1,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,1,1,0,3,0,1,0,1,0,0,0,0,1,0,OC(C=O)C(O)C1CN1
1,0,0,1,0,0,0,0,1,1,0,2,1,2,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,CC1NC1(C)C(O)C=O
1,0,0,1,0,0,0,0,1,1,2,1,0,1,0,2,0,2,1,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,CC(C=O)N1CC(O)C1
1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,CC(C=O)C1CC1C#C
1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,0,OC(C=O)C1CC1C#C
1,0,0,1,0,0,2,0,0,0,2,2,0,0,0,1,0,1,0,1,0,0,0,2,2,0,0,1,0,2,1,1,0,0,0,0,1,0,OC(C=O)C1CC=CC1
1,0,0,1,0,4,0,0,0,0,2,0,2,0,0,1,0,3,0,1,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,OC(C=O)C1OCCO1
1,0,1,2,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,CC(CC#C)C(=O)C=O
2,1,0,1,0,0,1,1,1,0,0,1,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,CC(C#N)C(O)CC#C
2,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,CC(CC#C)C(O)C=O
1,0,0,2,0,0,1,1,1,0,2,2,1,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,CC(CC#C)C1(C)CC1
2,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,2,0,CC(CC#C)C1CC1O
1,0,0,0,0,0,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,0,0,1,0,1,0,CC(CC#C)N1CC1C
2,0,2,0,1,1,1,0,1,1,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,CC(CC#C)C1COC1
1,0,0,0,0,0,1,0,1,1,2,1,1,0,1,0,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,CC(CC#C)CC1CC1
1,0,1,0,0,1,1,0,1,0,1,1,2,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,CC(CC#C)CC1CO1
1,0,0,0,0,0,1,0,1,1,2,0,1,0,1,1,2,1,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,OC(CC#C)CC1CC1
1,0,1,0,0,1,1,0,1,0,1,0,2,0,1,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,OC(CC#C)CC1CO1
1,0,0,1,1,0,1,1,2,0,2,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,CC(OC(N)=O)C1CC1
1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,CC(OC(N)=O)C1CN1
1,1,0,2,1,1,1,0,0,1,2,0,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,OC(CC1(O)CC1)C#C
1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,2,1,CC(=O)C(O)CC1CO1
1,0,0,1,0,0,1,0,1,1,2,2,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,CC(CC1CC1)C(C)=O
1,0,1,1,0,1,1,0,1,0,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,CC(CC1CO1)C(C)=O
1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,NC(=O)C(O)CC1CO1
1,0,1,0,0,1,0,0,1,1,3,1,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,CC(CC1CO1)C1CC1
1,0,1,0,0,2,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,2,0,1,0,0,0,1,1,0,2,0,OC(CC1CO1)C1CN1
1,0,0,0,0,0,1,1,1,1,3,1,1,0,0,1,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,CC(CC1CCC1)C#C
2,0,0,0,0,1,1,0,0,1,3,0,1,0,0,2,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,OC(CC1CCC1)C#C
2,0,0,2,0,0,0,1,2,0,0,2,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,CC(CC=O)C(C)C#N
2,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,CC(CC=O)C(O)C#C
2,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,CC(CC=O)C(O)C=O
1,0,0,3,0,1,0,1,1,0,2,2,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,CC(CC=O)C1(C)CC1
1,0,0,1,1,0,0,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,1,1,0,0,0,2,1,CC(CC=O)C1CC1O
1,0,0,1,0,0,0,0,1,1,1,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,2,1,CC(CC=O)N1CC1C
1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,2,0,CC(NC=O)C1CC1O
1,0,0,1,0,0,0,0,1,1,4,2,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,CC(CC=O)C1CCC1
1,0,2,1,1,1,0,0,1,1,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,CC(CC=O)C1COC1
1,0,0,1,0,0,0,1,1,1,2,1,0,1,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,CC(CC1CC1)NC=O
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,CC(CC1CO1)NC=O
1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,CC(CC=O)CC1CO1
1,0,0,1,0,0,0,1,0,1,3,0,0,0,0,1,2,2,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,OC(CC=O)CC1CC1
1,0,1,1,0,1,0,1,0,0,2,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,OC(CC=O)CC1CO1
1,0,0,0,1,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0,1,0,2,0,2,1,0,1,0,2,0,0,0,0,0,0,1,0,CC(NCC#N)C1CN1
1,0,0,0,0,1,1,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,CC(OCC#C)C1CN1
1,0,0,1,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,CC(CCC#N)CC#C
1,0,0,2,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,CC(CCC#C)CC=O
0,0,0,1,2,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,CC1(C#C)C2N1CC2=O
0,1,0,3,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,2,0,OC1(C#C)C2NC(=O)C12
0,1,0,2,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,2,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,CC1(O)C(=O)CNC1=O
0,0,1,1,0,1,1,0,1,0,0,2,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2,1,0,CC1(C)C(OC1=O)C#C
0,1,1,1,0,1,1,0,0,0,0,1,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,CC1(O)C(OC1=O)C#C
0,1,0,2,0,0,0,0,0,0,2,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,4,0,CC1(O)C2C1C1CCC21
0,1,0,0,1,0,0,1,0,1,1,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2,0,CC1(O)C2C3CN3C12C
1,0,1,0,0,1,1,0,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,2,1,0,CC1(C)N2CC11OCC21
0,1,0,2,1,1,0,0,0,0,2,2,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,2,0,CC1(C)C2CC1C(=O)N2
0,1,0,0,1,1,0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1,2,0,CC1(O)C2CC1C(=N)O2
0,2,0,2,1,1,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,2,0,CC1(O)C2CC1C(=O)N2
0,1,0,1,1,1,0,1,0,0,2,1,0,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,1,2,0,CC1(O)C2CC1C(=O)O2
1,1,0,0,1,1,0,0,0,0,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,1,4,0,CC1(O)C2OC1C1CC21
1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,CC1(O)C2OC1C2C#C
1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,4,0,CC1(O)C2OC3CC2C13
0,1,0,0,0,1,1,0,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,1,2,1,0,CC1(C)C2CC=CC12O
0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,2,0,CC1(O)C2COC(=O)C12
0,1,0,3,0,0,0,0,0,0,4,1,0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,CC1(O)C2CCC1C2=O
0,1,1,1,0,1,0,0,0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,3,0,CC1(O)C2COC1C2=O
1,0,0,1,0,1,1,0,0,0,1,2,0,1,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,2,1,0,CC1(C)C=CCC1C=O
1,1,1,3,0,1,1,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,CC1(C2(CC2)C(=O)O1)C
0,0,0,1,0,0,1,0,0,0,3,2,0,2,0,1,1,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,3,0,0,CC1(C=CCC(=O)N1)C
0,0,1,2,1,0,1,0,1,0,1,2,0,1,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,1,CC1(CN(C=C1)C=O)C
0,0,1,1,0,1,2,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,2,1,0,CC1(C)CC(C=C1)C#C
1,0,1,0,1,1,0,0,0,0,2,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,2,0,CC1(C)CC11C2CC1O2
0,0,0,1,0,0,0,1,1,0,2,4,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,2,1,0,CC1(C)CC2(CC12)C=O
0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,2,0,CC1(O)CC2C1OC2=O
0,0,0,0,0,1,0,1,2,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,2,2,0,CC1(C)CC2OC(=N)C12
0,0,0,1,1,1,0,0,1,1,1,2,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,2,0,CC1(C)CC2OC(=O)C12
